,Music,Slow songs or fast songs,Dance,Folk,Country,Classical music,Musical,Pop,Rock,Metal or Hardrock,Punk,"Hiphop, Rap","Reggae, Ska","Swing, Jazz",Rock n roll,Alternative,Latino,"Techno, Trance",Opera,Movies,Horror,Thriller,Comedy,Romantic,Sci-fi,War,Fantasy/Fairy tales,Animated,Documentary,Western,Action,History,Psychology,Politics,Mathematics,Physics,Internet,PC,Economy Management,Biology,Chemistry,Reading,Geography,Foreign languages,Medicine,Law,Cars,Art exhibitions,Religion,"Countryside, outdoors",Dancing,Musical instruments,Writing,Passive sport,Active sport,Gardening,Celebrities,Shopping,Science and technology,Theatre,Fun with friends,Adrenaline sports,Pets,Flying,Storm,Darkness,Heights,Spiders,Snakes,Rats,Ageing,Dangerous dogs,Fear of public speaking,Smoking,Alcohol,Healthy eating,Daily events,Prioritising workload,Writing notes,Workaholism,Thinking ahead,Final judgement,Reliability,Keeping promises,Loss of interest,Friends versus money,Funniness,Fake,Criminal damage,Decision making,Elections,Self-criticism,Judgment calls,Hypochondria,Empathy,Eating to survive,Giving,Compassion to animals,Borrowed stuff,Loneliness,Cheating in school,Health,Changing the past,God,Dreams,Charity,Number of friends,Punctuality,Lying,Waiting,New environment,Mood swings,Appearence and gestures,Socializing,Achievements,Responding to a serious letter,Children,Assertiveness,Getting angry,Knowing the right people,Public speaking,Unpopularity,Life struggles,Happiness in life,Energy levels,Small - big dogs,Personality,Finding lost valuables,Getting up,Interests or hobbies,Parents' advice,Questionnaires or polls,Internet usage,Finances,Shopping centres,Branded clothing,Entertainment spending,Spending on looks,Spending on gadgets,Spending on healthy eating,Age,Height,Weight,Number of siblings,Gender,Hand,Education,Only child,Home Town Type,Home Type
216,5,3,4,1,1,3,4,2,4,1,3,5,5,3,2,2,3,1,2,5,5,5,5,3,1,3,5,5,5,1,5,3,4,3,1,1,4,3,3,2,1,1,2,4,3,2,3,3,1,3,2,3,1,5,2,1,2,4,2,3,5,1,4,3,2,4,3,5,5,5,5,3,5,tried smoking,social drinker,3,2,3,3,2,4,1,4,4,2,3,3,2,1,4,5,4,5,1,4,1,4,5,5,2,5,4,3,1,3,3,3,early,sometimes,3,3,2,4,3,3,3,3,4,3,4,5,4,3,4,4,5,3,4,4,3,4,2,few hours a day,3,4,3,3,3,3,4,22,173,52,1,female,right,college/bachelor degree,no,city,block of flats
217,4,2,1,2,1,5,2,1,5,5,1,1,1,2,1,2,1,1,4,5,1,3,4,2,4,5,5,2,5,4,5,5,5,2,2,4,3,4,1,2,3,4,4,1,2,2,2,3,2,4,1,1,2,2,1,2,1,2,5,4,4,1,3,2,1,1,2,1,1,1,1,2,3,never smoked,social drinker,1,2,2,5,2,4,4,4,3,3,2,4,3,1,4,1,4,2,2,3,1,3,4,4,2,5,2,4,4,1,2,2,late,only to avoid hurting someone,4,1,2,4,2,5,3,2,3,2,4,4,2,1,4,2,4,2,4,1,4,4,2,few hours a day,4,1,4,3,3,2,4,20,190,92,1,male,right,college/bachelor degree,no,city,house/bungalow
218,4,5,2,2,4,2,5,4,5,4,2,4,2,2,3,1,5,1,1,5,1,3,5,4,1,3,3,3,3,4,5,4,2,2,5,2,4,4,5,2,2,5,4,4,3,3,4,1,1,4,4,1,1,5,4,4,4,5,3,3,3,1,5,5,1,1,2,4,4,4,2,3,1,never smoked,social drinker,4,3,3,4,5,3,1,4,4,1,3,3,2,5,3,1,3,4,1,2,1,5,3,2,4,5,3,3,1,3,1,1,early,only to avoid hurting someone,2,4,4,4,2,4,4,4,4,4,3,4,3,5,2,3,3,4,1,3,2,4,2,few hours a day,4,4,2,2,2,2,3,25,167,76,1,female,right,masters degree,no,city,block of flats
219,5,3,2,2,1,4,4,4,4,2,1,2,3,2,2,1,2,1,3,5,1,3,5,4,3,1,4,4,2,1,4,4,5,4,1,1,3,1,4,3,1,5,2,4,2,4,1,1,2,1,3,1,1,2,3,3,1,4,3,1,5,1,1,1,1,2,3,3,3,1,4,2,1,current smoker,social drinker,3,3,2,1,3,3,1,2,2,2,4,4,4,1,1,1,1,4,1,3,1,4,2,1,3,4,1,1,1,3,3,4,on time,everytime it suits me,5,5,1,4,5,4,2,4,5,1,5,1,4,3,5,4,3,3,1,4,5,1,3,few hours a day,3,4,3,3,1,1,3,18,160,53,2,female,right,secondary school,yes,city,block of flats
220,5,3,3,2,1,2,2,2,5,2,3,2,2,3,4,5,1,1,2,5,1,1,5,5,2,4,5,4,4,1,4,5,5,5,4,2,5,2,2,2,1,4,4,5,1,2,1,3,3,5,4,5,2,3,3,1,3,3,3,3,5,4,5,5,4,3,5,2,5,1,3,4,3,current smoker,social drinker,2,2,1,4,1,3,2,4,5,2,4,4,3,2,3,1,5,5,4,4,2,4,5,4,3,3,4,2,2,3,3,4,late,never,2,5,5,4,4,2,3,4,3,2,3,4,3,2,4,4,4,4,4,2,4,3,2,few hours a day,2,1,4,4,5,3,4,20,169,64,0,female,right,college/bachelor degree,yes,city,house/bungalow
221,5,3,1,4,3,2,5,2,5,4,3,1,1,5,5,3,3,1,1,5,1,1,5,3,4,1,5,5,5,1,1,2,2,2,5,3,5,5,1,5,4,5,2,5,5,1,1,2,2,5,1,5,5,5,4,2,1,1,5,1,2,1,1,1,5,2,1,5,4,1,1,4,4,never smoked,never,3,5,3,4,5,5,1,3,3,4,5,1,3,1,5,5,5,3,4,5,5,3,5,4,5,2,3,5,3,3,3,2,late,only to avoid hurting someone,1,3,5,3,2,2,5,5,4,5,1,4,5,1,3,3,1,3,5,4,5,4,3,few hours a day,4,5,1,1,1,1,3,19,176,68,2,female,right,secondary school,no,city,block of flats
222,5,3,4,2,1,3,3,3,4,1,1,4,1,1,4,2,2,2,1,4,5,5,3,2,3,2,3,3,2,1,3,2,3,1,3,3,3,3,1,3,3,4,2,4,2,1,2,3,1,3,5,1,1,2,4,5,1,5,3,4,5,4,1,1,1,2,1,1,1,1,2,2,3,never smoked,never,3,2,3,2,2,2,1,3,3,1,4,3,1,1,3,2,2,5,1,5,1,3,5,2,2,5,3,2,3,1,1,4,late,sometimes,3,3,3,4,4,3,4,3,3,2,4,4,2,2,5,4,3,4,3,4,3,3,2,few hours a day,3,4,3,2,4,4,3,16,158,50,0,female,right,secondary school,yes,village,house/bungalow
223,5,4,5,5,2,5,5,5,5,2,2,5,5,5,3,3,5,2,5,5,4,4,5,4,5,3,4,5,5,3,5,5,3,3,3,1,4,3,5,4,3,5,5,5,2,2,4,3,3,3,3,3,2,5,4,2,3,4,3,5,5,5,2,1,1,1,1,5,1,1,3,1,2,former smoker,social drinker,3,5,3,2,3,4,2,5,3,5,2,5,3,5,1,5,5,5,1,4,1,5,5,5,3,3,4,3,3,3,4,3,early,everytime it suits me,3,5,3,5,3,3,3,2,5,1,5,3,5,3,5,5,3,3,1,1,5,4,5,few hours a day,3,5,1,5,5,5,5,18,167,57,0,female,right,college/bachelor degree,yes,city,block of flats
224,2,4,2,1,1,2,2,3,4,3,2,3,3,3,3,2,1,2,1,5,4,4,4,3,4,5,2,2,3,1,3,2,1,1,2,2,3,3,1,1,2,1,3,1,1,1,3,1,1,1,1,1,1,5,5,1,1,1,2,1,4,2,3,3,1,2,3,2,2,1,1,3,3,tried smoking,social drinker,1,2,1,2,1,4,3,2,4,2,4,3,2,4,4,1,5,5,1,3,2,2,5,4,3,5,4,5,5,3,1,4,early,sometimes,4,4,3,3,3,3,2,2,4,4,3,3,2,2,4,5,4,3,1,5,5,3,4,few hours a day,2,3,5,5,1,2,3,15,170,75,1,male,right,primary school,no,city,house/bungalow
225,5,4,5,4,5,4,5,5,5,5,5,2,5,5,5,5,5,5,4,5,4,4,5,5,5,5,5,5,5,4,5,5,4,2,5,5,5,5,2,3,2,3,5,5,3,3,5,5,4,5,2,5,4,5,5,2,3,3,5,4,5,5,5,2,1,1,3,2,3,3,3,5,2,never smoked,never,2,4,3,5,2,3,3,4,4,1,5,5,1,3,2,5,4,5,1,5,2,5,3,5,2,5,5,5,5,4,2,5,on time,sometimes,3,3,2,5,4,4,3,5,5,1,5,4,5,3,5,5,1,4,4,5,5,4,3,few hours a day,3,5,3,2,1,3,3,20,180,75,2,male,right,secondary school,no,village,house/bungalow
226,5,3,1,1,1,3,3,5,2,1,1,2,1,1,1,2,2,1,2,4,1,3,4,1,2,5,4,3,3,2,4,4,2,2,1,1,5,3,4,1,1,2,4,3,1,1,2,2,3,2,2,1,1,5,3,1,4,5,4,3,5,1,1,1,1,1,1,5,5,5,3,4,4,tried smoking,social drinker,1,1,1,4,1,3,3,2,4,3,2,2,2,4,4,1,4,5,3,5,1,4,5,5,3,3,5,4,5,4,3,2,late,sometimes,2,1,4,5,2,4,4,3,2,4,4,5,4,2,4,3,2,3,3,5,2,4,3,few hours a day,1,5,5,5,5,4,2,20,184,68,1,male,left,secondary school,no,city,block of flats
227,5,3,4,1,1,1,3,3,3,1,2,3,2,1,1,2,2,4,2,4,2,3,5,4,3,2,3,5,3,1,3,3,2,2,2,2,4,2,1,5,4,1,2,1,2,3,2,3,1,4,4,1,1,4,4,4,4,5,3,2,5,4,5,1,3,3,2,3,3,2,3,3,3,former smoker,social drinker,3,2,3,2,3,3,3,3,3,3,3,3,2,4,3,2,3,1,1,3,2,3,3,1,2,5,3,2,5,4,1,3,late,sometimes,3,5,3,3,3,3,3,3,3,3,3,4,3,3,4,4,3,3,1,2,3,3,2,less than an hour a day,3,5,5,3,3,3,3,20,170,60,1,female,right,secondary school,yes,city,house/bungalow
228,5,3,4,3,2,4,5,5,4,1,2,3,3,4,3,4,4,3,2,5,1,3,5,5,3,4,5,5,3,2,4,3,5,4,1,1,5,2,4,2,1,5,4,5,2,2,2,3,5,5,3,1,3,4,1,1,4,3,3,5,5,3,3,2,1,2,4,5,5,4,1,4,5,former smoker,social drinker,4,4,1,5,4,2,3,3,2,4,4,4,3,2,4,5,4,5,2,4,1,4,4,2,1,3,3,3,5,5,3,4,late,sometimes,3,2,5,4,1,3,3,2,1,4,2,5,4,4,5,2,2,3,5,4,2,5,3,few hours a day,3,5,4,3,2,2,4,18,166,65,1,female,left,secondary school,no,city,block of flats
229,5,3,2,2,1,4,3,2,5,5,5,1,3,3,5,5,3,1,2,4,1,2,5,5,2,3,5,5,5,1,2,5,2,5,1,1,2,2,2,1,1,3,5,3,1,5,3,3,2,4,2,5,1,4,5,2,3,4,2,2,4,3,5,3,3,3,2,2,5,2,4,5,1,tried smoking,social drinker,4,3,4,5,5,5,3,5,5,3,3,4,1,5,3,3,3,4,2,4,5,2,3,5,2,3,3,2,4,3,2,4,on time,everytime it suits me,1,5,2,1,3,4,2,3,3,4,4,3,3,1,4,5,4,3,3,1,5,4,4,few hours a day,2,5,4,2,3,1,4,18,160,50,1,female,right,primary school,no,city,block of flats
230,5,2,2,1,4,5,4,5,4,1,3,1,1,1,3,1,3,1,5,3,2,4,5,4,2,2,3,2,5,1,5,2,4,3,3,3,4,4,2,5,5,1,1,3,5,1,1,1,4,3,1,3,1,5,4,4,3,4,5,2,4,2,5,1,1,3,2,4,4,1,2,5,4,never smoked,social drinker,3,4,2,2,5,5,5,5,4,3,3,3,4,1,4,5,4,3,2,4,2,2,2,5,4,2,3,4,5,3,3,2,early,never,2,2,2,4,1,4,4,3,2,1,4,5,3,1,4,2,1,3,3,4,2,3,3,few hours a day,4,5,2,3,4,3,4,20,178,68,1,male,left,secondary school,no,village,house/bungalow
231,5,3,4,2,2,2,2,5,3,2,3,2,3,3,3,3,3,2,2,5,2,3,5,5,3,2,4,4,3,2,4,1,2,2,2,2,3,3,4,4,2,2,3,3,4,2,1,2,4,4,2,2,1,3,1,1,4,4,2,3,5,4,3,3,2,2,1,2,3,4,3,4,5,never smoked,social drinker,3,3,2,3,2,3,3,4,4,2,4,4,2,3,3,4,3,3,2,4,2,4,3,4,3,4,4,3,5,4,2,3,late,sometimes,4,3,3,4,3,2,4,5,4,3,3,4,4,3,3,4,3,4,3,4,3,4,3,few hours a day,3,3,3,3,3,3,4,18,168,65,1,female,right,primary school,no,city,block of flats
232,5,3,4,4,3,3,3,4,4,4,4,5,5,2,4,3,3,4,2,4,1,2,4,3,3,4,4,4,5,2,4,5,3,3,1,3,5,3,3,5,5,3,5,4,5,2,5,3,3,4,3,3,2,5,5,5,2,3,5,2,5,5,5,1,1,2,2,2,1,1,2,3,4,tried smoking,social drinker,2,3,3,3,3,4,1,3,3,2,5,4,1,4,2,5,4,3,3,4,1,3,5,4,3,3,4,4,3,3,1,3,early,sometimes,2,4,3,5,5,3,2,3,4,4,3,1,4,2,3,4,2,4,2,2,4,4,3,less than an hour a day,4,3,4,3,4,4,4,19,185,62,1,male,right,secondary school,no,village,house/bungalow
233,5,4,3,2,2,3,2,5,4,2,2,2,3,3,3,3,3,3,1,5,5,4,5,5,4,5,3,3,4,2,2,4,4,4,4,1,3,1,5,1,1,1,3,3,2,2,1,1,1,4,1,1,1,4,3,3,3,2,1,2,5,2,4,2,4,2,2,1,1,1,1,3,2,never smoked,social drinker,3,2,3,3,1,3,3,5,4,4,3,3,1,1,4,5,3,3,1,4,1,2,5,5,1,3,2,5,4,3,1,3,late,only to avoid hurting someone,4,2,3,3,3,4,3,4,5,4,3,4,4,5,5,4,1,3,2,5,3,4,2,few hours a day,3,3,5,5,3,2,5,19,175,58,0,female,right,college/bachelor degree,yes,city,block of flats
234,5,3,3,2,1,4,4,5,3,1,1,5,4,3,4,2,3,1,2,5,3,4,5,3,3,3,4,5,5,1,5,3,3,1,2,1,5,5,5,1,1,5,4,4,2,2,4,3,1,4,1,1,3,4,2,2,5,4,4,3,2,2,5,5,4,2,4,5,5,3,1,2,3,tried smoking,social drinker,3,4,5,5,4,5,3,5,4,4,3,4,3,4,3,3,3,5,1,5,4,2,5,5,3,2,4,4,4,3,1,3,early,sometimes,3,3,3,3,3,1,3,2,5,3,3,4,5,4,4,4,3,3,3,3,3,3,4,few hours a day,5,4,4,2,3,3,3,20,167,55,1,female,right,secondary school,no,city,block of flats
235,5,3,4,2,3,3,2,4,4,1,2,4,2,2,3,2,2,3,1,5,4,5,4,4,2,4,5,4,3,1,2,3,2,2,2,1,4,4,4,3,2,1,2,3,2,1,3,1,2,4,3,1,1,5,3,2,5,5,3,2,5,2,4,3,2,2,2,2,3,3,4,4,3,never smoked,drink a lot,3,4,3,4,3,4,4,4,4,3,3,3,3,4,2,1,5,5,3,3,1,5,5,4,5,3,3,4,5,3,2,3,on time,everytime it suits me,2,4,4,4,4,5,4,5,4,5,4,5,5,5,3,3,1,3,1,4,2,3,3,few hours a day,2,5,4,4,5,3,4,17,160,60,1,female,right,primary school,no,city,block of flats
236,5,5,3,2,3,3,3,2,5,2,2,5,1,5,5,1,2,4,1,5,2,1,5,3,3,5,2,2,2,5,2,2,3,2,3,5,5,2,1,5,2,4,3,3,5,2,5,3,3,3,5,3,4,1,5,4,3,2,4,3,5,5,5,1,1,2,1,3,3,1,1,1,2,former smoker,social drinker,5,3,2,1,1,1,5,4,5,5,5,3,3,3,1,1,5,5,1,1,4,2,3,1,3,4,4,5,5,3,3,4,on time,sometimes,3,5,3,3,2,3,1,5,3,5,3,4,3,1,4,5,5,4,1,2,2,3,3,few hours a day,3,3,3,4,3,4,5,17,182,92,1,male,right,secondary school,yes,village,house/bungalow
237,4,3,3,2,3,3,5,3,2,1,1,2,3,1,1,1,5,1,1,5,3,1,5,5,1,2,5,5,3,2,3,3,3,2,4,4,5,2,1,5,5,5,3,3,5,2,2,2,5,5,4,1,4,5,3,3,1,3,3,4,3,1,5,5,5,4,3,3,4,2,5,5,1,tried smoking,social drinker,3,3,3,5,2,2,5,4,5,3,3,1,1,1,5,3,4,5,1,2,3,3,4,5,5,2,5,3,5,2,1,2,early,sometimes,3,1,5,3,2,3,5,5,1,3,2,5,3,5,3,3,1,3,4,3,2,4,3,few hours a day,5,1,3,1,2,1,2,22,165,60,2,female,right,secondary school,no,village,house/bungalow
238,5,2,3,2,3,3,4,5,4,2,2,3,2,3,3,2,3,2,2,4,2,2,5,5,3,2,5,5,3,3,3,5,3,3,3,2,5,3,2,3,3,5,5,3,3,2,2,3,3,3,2,5,4,5,5,3,2,4,3,3,5,3,5,3,1,1,4,3,3,3,1,3,2,never smoked,never,3,3,3,5,3,4,5,4,4,3,5,4,1,2,3,3,5,5,1,5,4,4,4,4,3,3,4,2,5,4,3,5,late,sometimes,3,3,3,4,3,3,4,4,5,3,4,1,4,4,4,4,1,3,3,4,5,5,5,few hours a day,3,4,3,1,4,2,3,16,174,65,1,female,right,secondary school,yes,city,block of flats
239,5,2,2,3,3,2,3,2,3,2,2,2,2,4,1,4,4,1,1,5,4,5,5,2,1,5,3,4,4,1,1,4,4,3,1,1,5,4,3,1,1,5,5,5,2,2,1,1,1,5,1,1,1,3,2,2,2,4,3,4,5,3,2,3,2,1,1,4,1,1,4,4,3,never smoked,never,2,3,3,2,5,3,2,4,5,1,5,3,2,2,3,5,4,4,1,5,2,3,5,3,5,2,2,3,2,4,4,4,early,sometimes,2,4,2,4,2,3,2,4,4,4,2,4,4,5,3,4,4,3,2,4,4,4,3,few hours a day,4,3,2,1,2,3,4,24,169,50,1,female,right,masters degree,no,city,block of flats
240,5,5,4,3,2,3,3,4,4,2,2,4,4,4,3,2,2,4,2,5,5,4,5,3,4,5,3,3,4,2,3,5,2,2,3,2,3,5,4,3,3,2,2,2,2,2,5,3,4,4,4,4,2,3,5,2,2,3,5,5,5,4,3,1,1,1,3,1,2,1,1,2,2,tried smoking,social drinker,3,4,3,4,3,4,2,4,4,4,5,4,3,2,3,3,4,3,4,5,4,4,5,5,4,4,4,4,5,4,3,3,on time,only to avoid hurting someone,4,2,5,2,5,3,2,1,4,2,5,2,5,2,3,1,5,4,3,2,5,2,3,few hours a day,3,3,2,5,2,4,2,17,185,73,1,male,right,primary school,no,city,block of flats
241,5,4,3,1,2,3,2,5,3,1,2,3,3,3,2,3,1,4,2,5,5,4,5,3,4,1,3,5,5,1,3,1,1,3,5,5,3,4,1,3,5,1,3,3,4,1,2,1,1,4,1,1,1,1,1,2,3,2,5,1,4,1,4,4,1,1,4,5,5,4,1,5,3,never smoked,never,3,3,3,4,5,3,2,5,4,1,3,3,1,3,4,1,2,4,1,2,3,1,1,5,2,5,4,2,4,3,1,3,on time,sometimes,2,3,3,4,1,3,3,2,3,2,2,5,3,2,4,3,2,3,2,5,4,4,4,few hours a day,5,2,3,1,1,2,1,17,170,60,1,male,left,secondary school,no,city,block of flats
242,5,3,5,1,2,3,2,3,3,1,1,5,2,2,1,2,1,5,3,5,2,2,5,1,2,5,5,5,5,3,4,3,3,4,4,5,3,3,5,1,1,1,1,1,1,4,5,1,3,5,2,1,1,1,5,4,4,1,5,2,5,5,5,3,1,1,4,3,1,1,1,1,2,tried smoking,drink a lot,4,3,3,1,1,5,3,5,5,1,5,5,2,5,2,1,1,3,1,1,1,5,5,5,2,5,5,4,5,4,2,5,late,everytime it suits me,1,1,5,5,3,5,1,3,5,5,5,5,1,1,5,4,5,5,1,5,5,1,1,few hours a day,1,1,3,4,3,4,2,17,182,76,2,male,right,secondary school,no,city,house/bungalow
243,5,3,2,2,1,5,3,2,5,5,5,1,3,3,5,5,2,1,3,5,1,2,5,5,1,3,5,5,5,1,2,5,2,5,1,1,2,2,3,1,1,3,5,3,2,5,3,2,2,4,2,5,1,4,5,2,3,4,2,2,3,2,5,3,4,3,2,2,5,2,4,5,1,tried smoking,social drinker,4,4,4,5,5,5,3,5,5,3,3,5,2,4,2,3,4,4,2,4,4,2,4,5,3,3,4,2,4,3,2,4,on time,everytime it suits me,1,5,3,2,3,4,2,3,3,4,5,2,3,1,4,5,4,3,3,1,5,4,4,few hours a day,2,4,4,2,2,1,4,18,160,50,2,female,right,primary school,no,city,block of flats
244,5,1,1,3,2,5,3,2,3,1,2,3,3,2,2,4,2,1,3,4,2,2,4,4,4,5,3,3,5,1,2,5,3,4,1,2,3,1,1,2,2,5,4,4,2,3,1,1,5,3,1,2,5,2,1,1,2,1,4,2,4,2,1,1,4,4,4,5,4,1,3,5,1,tried smoking,social drinker,1,3,2,5,4,4,3,2,2,4,3,4,3,3,2,5,5,3,3,5,1,3,5,3,2,5,3,4,5,3,3,4,on time,sometimes,2,5,5,4,5,3,4,5,5,5,5,3,5,5,4,4,1,3,3,3,4,3,3,few hours a day,4,4,4,3,5,1,2,18,158,53,2,female,right,primary school,no,village,house/bungalow
245,5,4,1,1,1,1,1,2,2,2,2,5,1,1,1,1,1,5,1,5,5,5,5,1,4,5,1,1,4,5,5,3,3,2,1,1,5,5,1,1,1,1,1,3,1,1,4,3,1,3,5,3,4,5,5,3,4,5,5,1,5,5,2,1,4,4,1,5,5,5,5,5,2,former smoker,social drinker,2,5,1,1,1,2,1,3,2,5,1,2,3,5,5,1,5,5,5,1,4,1,5,5,5,5,4,5,1,3,1,3,early,everytime it suits me,1,5,1,5,3,5,1,4,1,5,5,5,5,1,1,2,3,2,1,5,5,2,2,most of the day,1,5,5,5,5,5,5,16,186,63,1,male,right,primary school,no,village,house/bungalow
246,5,3,3,2,2,2,4,3,3,1,2,4,4,3,3,3,4,3,2,3,1,2,5,3,5,2,4,4,3,2,3,2,3,2,4,3,3,3,4,2,3,2,4,3,1,1,1,3,1,2,4,2,1,5,3,1,2,3,2,3,5,4,5,2,2,3,2,5,2,2,4,1,3,tried smoking,social drinker,3,2,2,1,3,5,1,4,3,3,5,3,2,2,3,1,4,2,2,4,2,3,5,3,2,5,3,3,3,3,1,4,on time,only to avoid hurting someone,2,4,3,5,3,4,3,3,5,4,4,5,4,3,4,4,3,3,1,3,3,4,3,most of the day,3,2,2,4,4,2,4,20,173,68,1,female,right,secondary school,yes,city,block of flats
247,5,3,2,4,4,1,2,5,3,1,1,2,1,1,4,3,3,1,1,4,1,2,5,4,1,1,5,2,1,1,1,1,1,4,1,1,4,2,5,1,1,1,2,3,1,1,1,1,1,4,1,3,1,5,2,4,5,4,1,1,4,1,1,5,4,3,5,3,5,5,1,5,3,tried smoking,social drinker,3,3,5,5,4,3,4,4,4,4,4,1,1,2,4,5,3,3,1,3,1,3,1,4,2,2,3,2,5,3,1,2,early,sometimes,3,3,3,3,3,4,2,4,4,5,3,4,4,5,4,4,2,3,3,2,4,4,3,few hours a day,5,2,1,1,3,1,2,24,172,68,3,female,right,college/bachelor degree,no,village,house/bungalow
248,4,3,4,2,1,1,2,4,4,3,4,2,3,2,2,2,2,3,1,4,1,3,5,3,5,4,2,1,1,1,5,3,3,1,3,1,4,1,5,1,2,4,4,5,1,3,3,3,1,4,1,1,1,5,2,3,3,3,2,2,4,3,4,2,2,3,3,1,5,4,2,4,3,tried smoking,social drinker,3,1,2,1,3,3,3,4,4,2,4,3,2,1,2,4,5,4,3,4,1,2,5,5,3,3,4,3,2,3,2,4,early,sometimes,2,4,3,4,3,3,4,3,5,2,4,3,3,4,4,4,4,4,3,3,4,3,2,less than an hour a day,4,3,2,3,2,2,3,18,164,60,0,female,right,secondary school,yes,city,block of flats
249,5,4,1,1,1,1,1,3,3,1,1,5,5,1,3,1,2,4,1,5,3,4,5,3,4,3,2,1,3,2,5,5,5,2,1,1,5,4,1,1,1,3,4,1,1,1,4,3,1,3,1,1,1,5,3,1,2,3,2,1,5,3,5,1,2,2,1,1,3,3,1,4,1,current smoker,drink a lot,1,3,3,1,1,2,1,3,3,5,3,4,2,5,2,1,2,5,1,4,1,2,4,2,2,5,1,4,4,4,2,3,on time,everytime it suits me,3,2,2,3,3,3,4,4,4,3,3,2,3,3,3,3,5,3,1,5,3,3,1,few hours a day,1,2,4,5,3,1,3,17,185,70,1,male,right,primary school,yes,city,block of flats
250,5,4,3,5,2,5,5,4,2,1,1,1,2,5,5,3,3,2,5,5,1,1,5,2,3,1,5,5,5,3,4,3,2,1,3,3,4,4,1,4,4,4,4,2,3,1,1,2,1,5,5,5,1,1,5,5,1,4,4,5,5,4,4,1,1,2,1,5,3,2,4,2,1,never smoked,never,4,4,3,3,3,3,1,4,4,2,5,5,4,3,5,4,4,5,1,5,1,4,2,4,3,2,2,3,3,5,1,4,on time,sometimes,3,4,4,5,2,2,2,3,3,3,4,4,1,1,5,5,2,4,2,3,5,3,3,few hours a day,2,4,2,4,5,5,3,16,182,75,1,male,right,secondary school,no,city,block of flats
251,2,3,4,2,2,1,1,4,4,3,3,2,3,1,1,3,1,2,1,5,3,3,4,2,5,3,2,5,2,3,5,2,2,1,2,2,5,5,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,3,1,1,1,5,1,5,3,3,1,1,1,3,1,1,1,2,3,3,tried smoking,social drinker,2,3,1,2,2,3,3,3,3,3,5,3,1,2,3,3,3,3,2,3,4,3,4,4,2,5,3,4,3,4,2,3,early,sometimes,3,4,3,3,2,2,4,3,3,2,2,5,5,2,4,3,2,3,1,5,2,3,1,most of the day,3,2,4,3,3,4,3,20,187,68,2,male,right,college/bachelor degree,no,city,house/bungalow
252,5,5,2,1,3,2,1,2,5,5,1,1,1,1,5,1,2,1,2,5,2,5,5,3,3,5,3,2,5,5,4,1,1,1,1,5,5,3,1,5,5,1,2,3,5,1,3,1,1,5,1,1,1,5,1,3,1,1,2,1,5,5,2,3,3,3,3,3,1,1,1,2,3,tried smoking,social drinker,4,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,on time,only to avoid hurting someone,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,few hours a day,3,3,4,3,4,2,3,19,189,76,1,male,right,secondary school,no,city,block of flats
253,5,3,3,1,2,3,2,4,2,1,1,4,2,2,3,5,2,1,3,5,4,4,5,4,2,2,2,2,3,2,2,4,4,4,2,2,2,2,4,2,2,5,4,5,2,4,3,4,2,2,2,4,3,1,3,2,2,4,2,5,5,3,3,2,1,3,2,3,3,2,2,3,3,former smoker,social drinker,3,4,3,4,4,3,3,3,4,2,4,4,2,2,4,5,5,4,2,4,2,3,5,3,4,3,3,5,5,3,3,3,late,sometimes,3,3,3,4,4,2,3,4,1,3,4,4,5,4,3,3,3,3,3,5,2,4,3,few hours a day,3,4,4,3,3,2,4,18,166,60,1,female,right,secondary school,no,city,block of flats
254,5,3,3,3,2,4,4,4,4,2,3,3,2,2,2,3,2,3,4,5,1,4,4,5,3,4,5,5,3,2,3,3,4,4,4,4,4,3,4,5,2,5,3,4,3,3,3,4,5,5,3,5,4,1,4,3,4,5,4,5,5,1,4,1,1,3,3,3,5,5,3,4,2,former smoker,social drinker,3,4,4,5,4,4,2,5,4,3,5,2,1,1,4,1,3,4,1,5,1,5,5,5,1,4,4,2,5,4,3,4,early,sometimes,3,4,2,5,4,3,2,5,5,3,4,4,5,4,4,4,1,3,3,2,5,5,3,few hours a day,4,5,5,4,5,4,4,20,161,59,1,female,right,secondary school,no,city,block of flats
255,4,4,3,3,4,4,4,5,5,3,2,4,4,3,4,2,3,2,3,4,3,2,5,2,5,3,4,4,4,4,4,5,2,4,5,5,5,4,4,2,2,2,4,4,2,2,3,1,1,3,1,1,1,5,3,1,3,1,5,2,4,2,3,1,1,1,4,1,1,3,2,4,2,tried smoking,social drinker,5,3,3,3,3,4,3,4,4,3,3,3,1,3,3,1,5,3,1,2,2,3,4,4,1,3,4,2,2,3,1,3,on time,sometimes,3,3,3,3,2,2,3,1,2,2,4,3,3,1,3,3,4,4,4,4,4,3,3,few hours a day,3,3,4,3,3,3,4,18,185,74,1,male,left,secondary school,no,city,house/bungalow
